0.8572
0.8861
0.8917
0.902
0.9021
0.9086
0.9102
0.9112
0.9161
0.9127
0.9167
0.916
0.9192
0.9192
0.9196
0.9203
0.9184
0.9189
0.9236
0.9223
0.9205
0.9227
0.9227
0.9252
0.9275
0.9238
0.926
0.924
0.9261
0.9251
